Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken,distance_km,order_hour,prep_time
29.0,4.7,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Urban,11,5.992096714696517,15.0,5.0
20.0,4.8,Sunny,High,1,Snack,motorcycle,0.0,No,Metropolitian,14,1.5297232853100244,11.0,10.0
28.0,5.0,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,15,13.73594217639692,22.0,10.0
25.0,4.7,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,10.705559922396555,23.0,10.0
30.0,4.7,Fog,Low,3,Buffet,motorcycle,1.0,Yes,Urban,43,16.85256546543028,,
38.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,3.1048037532854496,10.0,5.0
39.0,4.9,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,4.610073053799191,22.0,10.0
26.0,4.9,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,26,9.122100805601145,17.0,5.0
33.0,4.4,Windy,Jam,1,Meal,motorcycle,0.0,No,Urban,43,10.906036622245484,21.0,15.0
24.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Urban,25,9.08801379933047,18.0,10.0
24.0,4.9,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,28,6.232303380306801,15.0,10.0
33.0,4.5,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,13.611566722125085,22.0,15.0
35.0,4.2,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,44,13.611428630407849,19.0,10.0
27.0,4.2,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,13.763896210757977,20.0,5.0
30.0,4.7,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,19,7.7613504048972315,18.0,5.0
29.0,4.5,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,15,4.657591594952301,18.0,5.0
34.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,19.34348721744278,23.0,10.0
20.0,4.7,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,25,2.9845125598688362,11.0,15.0
29.0,4.8,Sunny,High,1,Drinks,motorcycle,1.0,No,Metropolitian,18,6.058876303739157,13.0,5.0
22.0,4.9,Stormy,Medium,2,Snack,scooter,0.0,No,Metropolitian,21,9.088084092164259,18.0,5.0
35.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,53,10.41706579035871,21.0,15.0
32.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,42,17.164833902684475,21.0,10.0
28.0,4.9,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,20,16.11387241182587,21.0,15.0
30.0,4.7,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,29,20.253686339517458,22.0,10.0
22.0,4.7,Stormy,Jam,2,Snack,scooter,0.0,No,Urban,15,17.076258901183188,20.0,10.0
36.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,7.79036212453358,18.0,15.0
23.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,19.76218981785925,20.0,5.0
22.0,4.8,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,19,3.0250598092773755,,
29.0,4.5,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,15,19.8395614419349,22.0,10.0
34.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,3.0,Yes,Urban,50,17.07559440107296,21.0,15.0
38.0,4.1,Stormy,High,0,Buffet,motorcycle,1.0,Yes,Metropolitian,41,1.5527001159059903,11.0,5.0
35.0,5.0,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,11.007734763744617,17.0,10.0
38.0,4.7,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,28,9.435201537430714,21.0,15.0
32.0,4.3,Cloudy,Medium,1,Meal,scooter,2.0,No,Metropolitian,35,10.280572823486576,18.0,15.0
20.0,4.5,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,27,10.867300462045835,20.0,10.0
25.0,4.9,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,43,12.417687564200063,21.0,5.0
29.0,4.5,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,12,8.93786088183146,22.0,10.0
32.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,6047.919477618646,20.0,15.0
39.0,4.1,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,39,20.44292976252901,21.0,5.0
31.0,4.4,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,47,16.660108123693192,21.0,5.0
37.0,4.5,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,26,7.601385733164932,23.0,5.0
36.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,31,13.183763612802814,17.0,15.0
37.0,3.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,42,20.856833724898493,20.0,10.0
30.0,4.7,Stormy,Jam,2,Meal,scooter,0.0,No,Urban,12,16612.239054612844,,
38.0,4.9,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,25,6.232373004507649,13.0,10.0
37.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,39,11.90486548713048,,
21.0,4.9,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,21,13.682164847733755,23.0,10.0
35.0,4.9,Fog,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,18,4.469362226704516,18.0,5.0
22.0,4.8,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,22,13.40635545530559,20.0,15.0
28.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,3.073644027723396,8.0,15.0
39.0,4.0,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,48,20.20658151050797,17.0,10.0
29.0,4.5,Windy,Low,1,Snack,scooter,0.0,No,Urban,13,12.419724873245404,22.0,15.0
39.0,4.6,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32,3.104803710518419,11.0,10.0
25.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Urban,16,20.20631641648197,21.0,5.0
34.0,5.0,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Urban,19,4.6741517745550425,17.0,5.0
22.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,3.1053699758611546,9.0,5.0
27.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,10.444390862228435,20.0,10.0
28.0,4.5,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,10.710903359654202,17.0,10.0
32.0,5.0,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,4.674393132741051,18.0,15.0
30.0,4.7,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,39,16.601276790345967,,
27.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,20,10.756697879102619,17.0,
35.0,3.9,Windy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38,12.23656153955492,19.0,15.0
22.0,4.6,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,4.663658229921789,,
35.0,4.7,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,4.717601092054723,21.0,10.0
30.0,4.6,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,24,1.5148048951935007,10.0,15.0
39.0,4.8,Fog,High,2,Drinks,scooter,1.0,No,Urban,26,3.1089883297657854,11.0,5.0
33.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,28,9.219905581616992,,
20.0,4.7,Sandstorms,Medium,2,Snack,scooter,1.0,No,Urban,16,12.256687342592269,17.0,5.0
20.0,4.7,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,17,4.717601092054723,18.0,10.0
34.0,4.2,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,24,9.326940869812143,23.0,5.0
22.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,10.88143182310278,17.0,15.0
37.0,4.3,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,34,2.9802493849187557,11.0,10.0
20.0,4.8,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,16,1.5302594894332384,9.0,15.0
33.0,4.9,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,7.601614738321588,22.0,10.0
21.0,5.0,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,19.660943947619934,17.0,5.0
33.0,4.6,Fog,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,49,10.602417764362079,17.0,15.0
24.0,4.6,Windy,Medium,2,Snack,electric_scooter,0.0,No,Urban,24,12.41960204102968,18.0,10.0
36.0,4.7,Sandstorms,High,2,Meal,scooter,2.0,No,Metropolitian,32,3.145067434621583,11.0,
30.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,4.588898780683796,,
32.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,24,13.829931792649827,23.0,
28.0,4.6,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,16,19.975808791439345,19.0,5.0
21.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,19.37374583495492,20.0,10.0
39.0,4.9,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,3.052706857073023,11.0,5.0
32.0,4.7,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,3.104803710518419,,
20.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,25,9.178605957040862,19.0,5.0
30.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,4.717601092054723,,
36.0,5.0,Fog,Low,2,Meal,scooter,1.0,No,Urban,15,1.4901538808207615,8.0,5.0
28.0,4.8,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,18,3.1053645449072986,,
32.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,7.661250453808297,20.0,5.0
39.0,4.4,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,46,17.076258901183188,19.0,
30.0,4.7,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,16.72143013885536,22.0,5.0
32.0,4.4,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,6.12841937845769,,
23.0,4.6,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,13.610877575672198,21.0,5.0
21.0,4.8,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,27,6.1186308844114,15.0,10.0
31.0,4.2,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,9.07434222926449,17.0,10.0
37.0,4.6,Stormy,High,2,Buffet,electric_scooter,1.0,No,Urban,28,3.0589506421330555,11.0,
20.0,4.5,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,7.601870282547478,20.0,5.0
28.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,1.4899271643865588,10.0,10.0
22.0,4.9,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,11,1.5545816630911855,8.0,5.0
20.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,13,9.219708856174128,17.0,5.0
34.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,19.618968653878262,22.0,5.0
38.0,4.8,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,25,6.209259882041872,12.0,5.0
30.0,4.7,Fog,Low,3,Drinks,scooter,1.0,No,Metropolitian,26,20.182634488293672,,
32.0,4.5,Cloudy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,27,6.036244196933988,12.0,5.0
34.0,4.9,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,26,16.853347148215086,22.0,10.0
33.0,3.9,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,13.612594236925657,17.0,5.0
34.0,4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,3.025144329113595,10.0,10.0
32.0,4.6,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,4.717601092054723,21.0,
30.0,4.7,Sunny,Low,1,Drinks,scooter,2.0,Yes,Metropolitian,42,10.867434750937747,,
34.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,7.7725232004434295,19.0,15.0
26.0,4.6,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,32,10.641436955070953,19.0,5.0
31.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,12.42069253996503,23.0,10.0
39.0,4.8,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,6.081185877714606,14.0,15.0
27.0,4.8,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,1.572533729286321,8.0,10.0
32.0,5.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,27,7.683355299930933,21.0,15.0
32.0,4.5,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,7.568033295671673,17.0,5.0
39.0,4.1,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,10.564540523828974,18.0,10.0
36.0,4.8,Stormy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,25,1.5323350156090414,10.0,5.0
37.0,4.1,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,4.65713301884333,17.0,
37.0,4.8,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,9.054052950169497,,
38.0,3.7,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31,16.853347148215086,20.0,10.0
28.0,4.7,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,28,3.0182264849996012,11.0,15.0
34.0,3.8,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,31,16.852118690780628,18.0,15.0
32.0,4.9,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29,17.074904296042025,23.0,10.0
22.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Urban,17,8.937527873529229,23.0,5.0
31.0,4.0,Windy,Medium,0,Drinks,motorcycle,3.0,Yes,Metropolitian,45,13.620357163029361,17.0,10.0
27.0,4.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,12.434585525064866,,
29.0,4.9,Windy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,24,17.137487720369517,19.0,10.0
38.0,4.8,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,44,9.348325936764454,21.0,15.0
35.0,4.8,Cloudy,Jam,2,Snack,motorcycle,2.0,No,Metropolitian,36,7.601874226722028,20.0,15.0
31.0,4.9,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28,4.657654937060173,20.0,5.0
30.0,4.3,Windy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,37,13.970007989574006,18.0,5.0
24.0,4.9,Fog,Medium,1,Snack,motorcycle,0.0,No,Urban,10,9.435201537430714,,
33.0,4.8,Stormy,Low,2,Drinks,motorcycle,0.0,No,Urban,23,13.830053479838845,23.0,15.0
29.0,4.6,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,10.278596687703995,23.0,15.0
38.0,4.6,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,26,6.117761953594232,12.0,10.0
26.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,9.056095962462345,20.0,5.0
39.0,4.8,Sandstorms,Medium,2,Buffet,scooter,0.0,No,Metropolitian,26,6.29013467763468,15.0,15.0
24.0,4.5,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,17.29786575291325,23.0,5.0
34.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,9.193093962702912,22.0,
26.0,4.7,Windy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,14,8.942954308598226,22.0,10.0
35.0,4.7,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,17,6.050551152462876,15.0,5.0
36.0,4.2,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,4.657579589646204,18.0,5.0
24.0,2.6,Sunny,Low,1,Drinks,motorcycle,1.0,Yes,Metropolitian,42,16.660108123693192,22.0,15.0
30.0,4.7,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,17,11.007734763744617,,
33.0,4.3,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,34,16.826241648658115,17.0,10.0
26.0,4.6,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,16.787888950840177,18.0,15.0
32.0,5.0,Windy,Jam,1,Buffet,scooter,1.0,No,Urban,30,17.074256778794595,19.0,15.0
37.0,4.9,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,13.403654333869842,19.0,15.0
26.0,4.9,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,20.285402098849676,23.0,
31.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,28,20.253518127453113,23.0,5.0
37.0,4.6,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,26,13.9707596607468,17.0,5.0
26.0,4.7,Sunny,Jam,2,Drinks,scooter,0.0,No,Urban,16,16.827472773146095,21.0,15.0
37.0,4.8,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,4.537571350180709,20.0,5.0
22.0,4.6,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,22,20.44292976252901,20.0,10.0
21.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15,4.560926278066122,22.0,15.0
22.0,4.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,28,1.5524082366562466,9.0,10.0
38.0,4.5,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,20,1.5524171512659315,10.0,5.0
28.0,4.0,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,32,6.2086819840397665,13.0,15.0
29.0,4.7,Sandstorms,Jam,1,Meal,scooter,0.0,No,Urban,17,20.44292976252901,20.0,5.0
31.0,4.9,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,38,6.0589191822901425,12.0,15.0
24.0,4.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,3.0405702571576674,8.0,10.0
33.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,6.29013467763468,15.0,15.0
26.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,13.788957415778517,19.0,5.0
30.0,4.7,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,12.074377562049364,,
20.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,7.790401204068506,19.0,15.0
29.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Urban,12,19.762382255532906,22.0,5.0
32.0,4.0,Windy,Medium,0,Buffet,motorcycle,3.0,Yes,Urban,49,10.867366120252031,18.0,5.0
20.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,42,16.659917302375398,17.0,10.0
26.0,5.0,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Urban,24,10.867138302160432,,
38.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,46,16.72115728076054,,
34.0,4.6,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Urban,27,6.176576611953425,13.0,5.0
27.0,4.5,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,2.9795000083819434,8.0,5.0
29.0,5.0,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,10.593374354489852,20.0,15.0
24.0,4.9,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,24,19.76106632827125,19.0,15.0
21.0,4.9,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,1.5125847685793798,8.0,15.0
33.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,1.465185811091463,9.0,15.0
35.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,9.055898607912091,21.0,10.0
35.0,4.7,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,18,12.46418980459368,23.0,5.0
30.0,4.7,Fog,Low,3,Snack,scooter,1.0,No,Metropolitian,20,17744.205087171256,,
30.0,4.7,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,13,4.663432062512584,,
29.0,4.8,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,10.707345040408097,23.0,10.0
21.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,12.256076445468295,23.0,5.0
29.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,29,17.078934089494954,21.0,5.0
22.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,24,13.973206773137713,20.0,15.0
30.0,4.7,Fog,Low,1,Drinks,scooter,0.0,No,Urban,27,6.217689154531592,,
24.0,4.4,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,40,11.90494293616778,20.0,
23.0,4.9,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,22,1.5544659606035225,11.0,15.0
27.0,4.6,Windy,High,2,Drinks,scooter,1.0,No,Urban,12,1.5522933461661421,11.0,5.0
33.0,4.1,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,43,12.464528059716372,18.0,5.0
35.0,4.6,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,16.90249592854745,18.0,15.0
21.0,4.7,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,27,4.674318760489487,17.0,15.0
39.0,4.4,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,35,13.96960642768458,22.0,10.0
34.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,27,7.761160094160204,22.0,5.0
29.0,4.9,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27,6.081389116676368,12.0,15.0
20.0,4.7,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,3.0597099613184353,8.0,5.0
20.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,17,11.007734763744617,22.0,15.0
30.0,4.7,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,9.054052950169497,23.0,
37.0,4.7,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,19.087110814122536,21.0,10.0
39.0,4.6,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,4.537860442229041,20.0,10.0
26.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,18,16.903843893839564,17.0,5.0
32.0,4.9,Cloudy,Medium,0,Meal,motorcycle,3.0,Yes,Urban,48,12.580267822400963,17.0,
21.0,4.7,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,28,13.787860239172547,23.0,10.0
35.0,4.8,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,29,3.105133735234752,,
39.0,4.6,Sandstorms,Medium,2,Buffet,motorcycle,0.0,No,Urban,32,4.527261449200724,18.0,15.0
39.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,41,20.183799025948787,23.0,5.0
27.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,39,10.92420466208724,,
33.0,4.8,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,16,4.65694538594946,18.0,5.0
33.0,4.8,Fog,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,48,19.976712110350487,21.0,10.0
37.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,40,10.868263117988388,17.0,15.0
20.0,4.6,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,3.116253656338934,8.0,10.0
20.0,4.6,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,19,12.580267822400963,,
31.0,4.2,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,35,10.724879289478304,,
27.0,4.6,Sunny,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,3.1161417126181274,11.0,10.0
37.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,15,7.573467821949914,17.0,15.0
34.0,4.4,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,31,7.762944133594541,21.0,
25.0,4.7,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,11,9.348114492434787,22.0,10.0
37.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,22,7.631511903978476,22.0,10.0
23.0,4.7,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,16,10.923744986168584,22.0,15.0
27.0,5.0,Fog,High,0,Drinks,motorcycle,0.0,No,Metropolitian,24,6.217824017922212,,
36.0,4.7,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Urban,16,3.073618468414786,10.0,15.0
30.0,4.3,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,42,20.853653606522474,19.0,10.0
20.0,4.9,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,31,1.572533729286321,11.0,
28.0,4.7,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,31,10.906379593113723,21.0,15.0
36.0,4.0,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,33,3.145067434621583,10.0,10.0
20.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,7.761839422154042,23.0,5.0
22.0,4.7,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,16.85361872985359,23.0,10.0
28.0,4.7,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,17.0970739431768,18.0,10.0
34.0,4.8,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,1.5202925485985417,8.0,5.0
25.0,4.8,Windy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,26,16.660108123693192,18.0,15.0
38.0,5.0,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,7.631520637738293,21.0,15.0
34.0,3.5,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,32,11.917680464391145,17.0,5.0
24.0,4.9,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,22,16.659979129063025,19.0,5.0
33.0,4.6,Windy,Jam,0,Snack,motorcycle,2.0,Yes,Urban,50,13.58308621493501,21.0,10.0
21.0,4.6,Stormy,High,1,Snack,scooter,1.0,No,Urban,16,3.0270968572420225,11.0,
25.0,4.6,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,9.081116432461174,17.0,10.0
23.0,4.9,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,19,6.0588489445304,14.0,5.0
34.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,7.325299567377126,22.0,15.0
25.0,4.7,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,37,10.757050667280428,18.0,5.0
